provincia,anyo,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita
Almería,2007,64416.0,333227.0,12330581.0,373343.0,0.19331
Almería,2007,64416.0,313406.0,12330581.0,373343.0,0.205535
Almería,2008,42972.0,667635.0,12424974.0,382394.0,0.064365
Almería,2008,42972.0,343716.0,12424974.0,382394.0,0.125022
Almería,2008,42972.0,323919.0,12424974.0,382394.0,0.132663
Almería,2009,33078.0,684426.0,11182704.0,380660.0,0.04833
Almería,2009,33078.0,352395.0,11182704.0,380660.0,0.093866
Almería,2009,33078.0,332031.0,11182704.0,380660.0,0.099623
Almería,2010,29535.0,695560.0,11477661.0,394190.0,0.042462
Almería,2010,29535.0,358112.0,11477661.0,394190.0,0.082474
Almería,2010,29535.0,337448.0,11477661.0,394190.0,0.087525
Almería,2011,29652.0,702819.0,11013504.0,384411.0,0.04219
Almería,2011,29652.0,361189.0,11013504.0,384411.0,0.082096
Almería,2011,29652.0,341630.0,11013504.0,384411.0,0.086796
Almería,2012,22383.0,704219.0,10241538.0,368234.0,0.031784
Almería,2012,22383.0,359547.0,10241538.0,368234.0,0.062253
Almería,2012,22383.0,344672.0,10241538.0,368234.0,0.06494
Almería,2013,24627.0,699329.0,10943169.0,372650.0,0.035215
Almería,2013,24627.0,355658.0,10943169.0,372650.0,0.069243
Almería,2013,24627.0,343671.0,10943169.0,372650.0,0.071659
Almería,2014,20487.0,701688.0,11474810.0,376682.0,0.029197
Almería,2014,20487.0,356663.0,11474810.0,376682.0,0.057441
Almería,2014,20487.0,345025.0,11474810.0,376682.0,0.059378
Almería,2015,21915.0,701211.0,12129671.0,515174.0,0.031253
Almería,2015,21915.0,356058.0,12129671.0,515174.0,0.061549
Almería,2015,21915.0,345153.0,12129671.0,515174.0,0.063494
Almería,2016,27927.0,704297.0,13781483.0,534664.0,0.039652
Almería,2016,27927.0,358223.0,13781483.0,534664.0,0.07796
Almería,2016,27927.0,346074.0,13781483.0,534664.0,0.080697
Almería,2017,26703.0,706672.0,13920081.0,533353.0,0.037787
Almería,2017,26703.0,359676.0,13920081.0,533353.0,0.074242
Almería,2017,26703.0,346996.0,13920081.0,533353.0,0.076955
Almería,2018,31689.0,709340.0,14126632.0,539224.0,0.044674
Almería,2018,31689.0,361319.0,14126632.0,539224.0,0.087704
Almería,2018,31689.0,348021.0,14126632.0,539224.0,0.091055
Almería,2019,32238.0,716820.0,13796829.0,534464.0,0.044974
Almería,2019,32238.0,365701.0,13796829.0,534464.0,0.088154
Almería,2019,32238.0,351119.0,13796829.0,534464.0,0.091815
Almería,2020,27933.0,727945.0,4295176.0,263280.0,0.038372
Almería,2020,27933.0,371558.0,4295176.0,263280.0,0.075178
Almería,2020,27933.0,356387.0,4295176.0,263280.0,0.078378
Almería,2021,40407.0,731792.0,8152203.0,342067.0,0.055217
Almería,2021,40407.0,373136.0,8152203.0,342067.0,0.10829
Almería,2021,40407.0,358656.0,8152203.0,342067.0,0.112662
Almería,2022,45654.0,,12108705.0,473309.0,
Almería,2023,42132.0,,12640351.0,498537.0,
Almería,2024,41685.0,,13232590.0,519516.0,
Araba/Álava,1996,,281821.0,,,
Araba/Álava,1996,,139940.0,,,
Araba/Álava,1996,,141881.0,,,
Araba/Álava,1998,,284595.0,,,
Araba/Álava,1998,,141350.0,,,
Araba/Álava,1998,,143245.0,,,
Araba/Álava,1999,,285748.0,1516062.0,6008.0,
Araba/Álava,1999,,141900.0,1516062.0,6008.0,
Araba/Álava,1999,,143848.0,1516062.0,6008.0,
Araba/Álava,2000,,286497.0,1602220.0,6063.0,
Araba/Álava,2000,,142269.0,1602220.0,6063.0,
Araba/Álava,2000,,144228.0,1602220.0,6063.0,
Araba/Álava,2001,,288793.0,1649118.0,44016.0,
Araba/Álava,2001,,143579.0,1649118.0,44016.0,
Araba/Álava,2001,,145214.0,1649118.0,44016.0,
Araba/Álava,2002,,291860.0,1682749.0,45102.0,
Araba/Álava,2002,,145251.0,1682749.0,45102.0,
Araba/Álava,2002,,146609.0,1682749.0,45102.0,
Araba/Álava,2003,,294360.0,1697154.0,49141.0,
Araba/Álava,2003,,146651.0,1697154.0,49141.0,
Araba/Álava,2003,,147709.0,1697154.0,49141.0,
Araba/Álava,2004,,295905.0,1688808.0,49488.0,
Araba/Álava,2004,,147475.0,1688808.0,49488.0,
Araba/Álava,2004,,148430.0,1688808.0,49488.0,
Araba/Álava,2005,,299957.0,1721583.0,49146.0,
Araba/Álava,2005,,149623.0,1721583.0,49146.0,
Araba/Álava,2005,,150334.0,1721583.0,49146.0,
Araba/Álava,2006,,301926.0,1734905.0,49952.0,
Araba/Álava,2006,,150297.0,1734905.0,49952.0,
Araba/Álava,2006,,151629.0,1734905.0,49952.0,
Araba/Álava,2007,14853.0,305459.0,1644923.0,50236.0,0.048625
Araba/Álava,2007,14853.0,152040.0,1644923.0,50236.0,0.097691
Araba/Álava,2007,14853.0,153419.0,1644923.0,50236.0,0.096813
Araba/Álava,2008,11196.0,309635.0,1564806.0,51052.0,0.036159
Araba/Álava,2008,11196.0,154376.0,1564806.0,51052.0,0.072524
Araba/Álava,2008,11196.0,155259.0,1564806.0,51052.0,0.072112
Araba/Álava,2009,9381.0,313819.0,1608240.0,55370.0,0.029893
Araba/Álava,2009,9381.0,156418.0,1608240.0,55370.0,0.059974
Araba/Álava,2009,9381.0,157401.0,1608240.0,55370.0,0.059599
Araba/Álava,2010,13305.0,317352.0,1871766.0,57745.0,0.041925
Araba/Álava,2010,13305.0,158322.0,1871766.0,57745.0,0.084038
Araba/Álava,2010,13305.0,159030.0,1871766.0,57745.0,0.083663
Araba/Álava,2011,9708.0,319227.0,2068298.0,62134.0,0.030411
Araba/Álava,2011,9708.0,159041.0,2068298.0,62134.0,0.061041
Araba/Álava,2011,9708.0,160186.0,2068298.0,62134.0,0.060605
Araba/Álava,2012,8871.0,322557.0,1993164.0,62198.0,0.027502
Araba/Álava,2012,8871.0,160649.0,1993164.0,62198.0,0.05522
Araba/Álava,2012,8871.0,161908.0,1993164.0,62198.0,0.05479
Araba/Álava,2013,6912.0,321417.0,1809565.0,58859.0,0.021505
Araba/Álava,2013,6912.0,159622.0,1809565.0,58859.0,0.043302
Araba/Álava,2013,6912.0,161795.0,1809565.0,58859.0,0.042721
Araba/Álava,2014,5844.0,321932.0,1868164.0,59107.0,0.018153
Araba/Álava,2014,5844.0,159583.0,1868164.0,59107.0,0.03662
Araba/Álava,2014,5844.0,162349.0,1868164.0,59107.0,0.035997
Araba/Álava,2015,5673.0,323648.0,2111761.0,86314.0,0.017528
Araba/Álava,2015,5673.0,160294.0,2111761.0,86314.0,0.035391
Araba/Álava,2015,5673.0,163354.0,2111761.0,86314.0,0.034728
Araba/Álava,2016,6651.0,324126.0,2224105.0,86643.0,0.02052
Araba/Álava,2016,6651.0,160240.0,2224105.0,86643.0,0.041506
Araba/Álava,2016,6651.0,163886.0,2224105.0,86643.0,0.040583
Araba/Álava,2017,8421.0,326574.0,2398599.0,88081.0,0.025786
Araba/Álava,2017,8421.0,161354.0,2398599.0,88081.0,0.05219
Araba/Álava,2017,8421.0,165220.0,2398599.0,88081.0,0.050968
Araba/Álava,2018,9528.0,328868.0,2424453.0,87688.0,0.028972
Araba/Álava,2018,9528.0,162175.0,2424453.0,87688.0,0.058751
Araba/Álava,2018,9528.0,166693.0,2424453.0,87688.0,0.057159
Araba/Álava,2019,9927.0,331549.0,2388563.0,85315.0,0.029941
Araba/Álava,2019,9927.0,163499.0,2388563.0,85315.0,0.060716
Araba/Álava,2019,9927.0,168050.0,2388563.0,85315.0,0.059072
Araba/Álava,2020,10140.0,333940.0,1001429.0,60554.0,0.030365
Araba/Álava,2020,10140.0,164524.0,1001429.0,60554.0,0.061632
Araba/Álava,2020,10140.0,169416.0,1001429.0,60554.0,0.059853
Araba/Álava,2021,10449.0,333626.0,1790500.0,80567.0,0.03132
Araba/Álava,2021,10449.0,164252.0,1790500.0,80567.0,0.063616
Araba/Álava,2021,10449.0,169374.0,1790500.0,80567.0,0.061692
Araba/Álava,2022,11526.0,,2467695.0,86111.0,
Araba/Álava,2023,9249.0,,2787535.0,92524.0,
Araba/Álava,2024,11091.0,,2995305.0,98210.0,
Asturias,1996,,1087885.0,,,
Asturias,1996,,522981.0,,,
Asturias,1996,,564904.0,,,
Asturias,1998,,1081834.0,,,
Asturias,1998,,519530.0,,,
Asturias,1998,,562304.0,,,
Asturias,1999,,1084314.0,,,
Asturias,1999,,520012.0,,,
Asturias,1999,,564302.0,,,
Asturias,2000,,1076567.0,,,
Asturias,2000,,516398.0,,,
Asturias,2000,,560169.0,,,
Asturias,2001,,1075329.0,,,
Asturias,2001,,515897.0,,,
Asturias,2001,,559432.0,,,
Asturias,2002,,1073971.0,,,
Asturias,2002,,515166.0,,,
Asturias,2002,,558805.0,,,
Asturias,2003,,1075381.0,,,
Asturias,2003,,515945.0,,,
Asturias,2003,,559436.0,,,
Asturias,2004,,1073761.0,,,
Asturias,2004,,515047.0,,,
Asturias,2004,,558714.0,,,
Asturias,2005,,1076635.0,,,
Asturias,2005,,516329.0,,,
Asturias,2005,,560306.0,,,
Asturias,2006,,1076896.0,,,
Asturias,2006,,516347.0,,,
Asturias,2006,,560549.0,,,
Asturias,2007,53031.0,1074862.0,,,0.049337
Asturias,2007,53031.0,515292.0,,,0.102914
Asturias,2007,53031.0,559570.0,,,0.094771
Asturias,2008,40251.0,1080138.0,,,0.037265
Asturias,2008,40251.0,518291.0,,,0.077661
Asturias,2008,40251.0,561847.0,,,0.07164
Asturias,2009,26448.0,1085289.0,,,0.02437
Asturias,2009,26448.0,520916.0,,,0.050772
Asturias,2009,26448.0,564373.0,,,0.046863
Asturias,2010,29421.0,1084341.0,,,0.027133
Asturias,2010,29421.0,520402.0,,,0.056535
Asturias,2010,29421.0,563939.0,,,0.052171
Asturias,2011,23781.0,1081487.0,,,0.021989
Asturias,2011,23781.0,518571.0,,,0.045859
Asturias,2011,23781.0,562916.0,,,0.042246
Asturias,2012,19833.0,1077360.0,,,0.018409
Asturias,2012,19833.0,516420.0,,,0.038405
Asturias,2012,19833.0,560940.0,,,0.035357
Asturias,2013,14790.0,1068165.0,,,0.013846
Asturias,2013,14790.0,511346.0,,,0.028924
Asturias,2013,14790.0,556819.0,,,0.026562
Asturias,2014,14691.0,1061756.0,,,0.013837
Asturias,2014,14691.0,507927.0,,,0.028923
Asturias,2014,14691.0,553829.0,,,0.026526
Asturias,2015,16527.0,1051229.0,,,0.015722
Asturias,2015,16527.0,502175.0,,,0.032911
Asturias,2015,16527.0,549054.0,,,0.030101
Asturias,2016,19242.0,1042608.0,,,0.018456
Asturias,2016,19242.0,497852.0,,,0.03865
Asturias,2016,19242.0,544756.0,,,0.035322
Asturias,2017,23520.0,1034960.0,,,0.022726
Asturias,2017,23520.0,493911.0,,,0.04762
Asturias,2017,23520.0,541049.0,,,0.043471
Asturias,2018,26775.0,1028244.0,,,0.02604
Asturias,2018,26775.0,490738.0,,,0.054561
Asturias,2018,26775.0,537506.0,,,0.049813
Asturias,2019,25011.0,1022800.0,,,0.024453
Asturias,2019,25011.0,488137.0,,,0.051238
Asturias,2019,25011.0,534663.0,,,0.046779
Asturias,2020,22881.0,1018784.0,,,0.022459
Asturias,2020,22881.0,486066.0,,,0.047074
Asturias,2020,22881.0,532718.0,,,0.042951
Asturias,2021,28218.0,1011792.0,,,0.027889
Asturias,2021,28218.0,482665.0,,,0.058463
Asturias,2021,28218.0,529127.0,,,0.053329
Asturias,2022,33993.0,,,,
Asturias,2023,36210.0,,,,
Asturias,2024,43248.0,,,,
Badajoz,1996,,656848.0,,,
Badajoz,1996,,324765.0,,,
Badajoz,1996,,332083.0,,,
Badajoz,1998,,663803.0,,,
Badajoz,1998,,328160.0,,,
Badajoz,1998,,335643.0,,,
Badajoz,1999,,664625.0,2798474.0,14648.0,
Badajoz,1999,,328541.0,2798474.0,14648.0,
Badajoz,1999,,336084.0,2798474.0,14648.0,
Badajoz,2000,,661874.0,2822530.0,14163.0,
Badajoz,2000,,327198.0,2822530.0,14163.0,
Badajoz,2000,,334676.0,2822530.0,14163.0,
Badajoz,2001,,664251.0,2722262.0,95882.0,
Badajoz,2001,,328427.0,2722262.0,95882.0,
Badajoz,2001,,335824.0,2722262.0,95882.0,
Badajoz,2002,,662808.0,2631522.0,93818.0,
Badajoz,2002,,327691.0,2631522.0,93818.0,
Badajoz,2002,,335117.0,2631522.0,93818.0,
Badajoz,2003,,663142.0,2594439.0,97403.0,
Badajoz,2003,,327802.0,2594439.0,97403.0,
Badajoz,2003,,335340.0,2594439.0,97403.0,
Badajoz,2004,,663896.0,2718759.0,99436.0,
Badajoz,2004,,328519.0,2718759.0,99436.0,
Badajoz,2004,,335377.0,2718759.0,99436.0,
Badajoz,2005,,671299.0,2556117.0,98296.0,
Badajoz,2005,,332481.0,2556117.0,98296.0,
Badajoz,2005,,338818.0,2556117.0,98296.0,
Badajoz,2006,,673474.0,2927229.0,104727.0,
Badajoz,2006,,333759.0,2927229.0,104727.0,
Badajoz,2006,,339715.0,2927229.0,104727.0,
Badajoz,2007,22149.0,678459.0,3100243.0,107376.0,0.032646
Badajoz,2007,22149.0,336211.0,3100243.0,107376.0,0.065878
Badajoz,2007,22149.0,342248.0,3100243.0,107376.0,0.064716
Badajoz,2008,27357.0,685246.0,3138429.0,112915.0,0.039923
Badajoz,2008,27357.0,340243.0,3138429.0,112915.0,0.080404
Badajoz,2008,27357.0,345003.0,3138429.0,112915.0,0.079295
Badajoz,2009,21315.0,688777.0,3048815.0,114640.0,0.030946
Badajoz,2009,21315.0,341912.0,3048815.0,114640.0,0.062341
Badajoz,2009,21315.0,346865.0,3048815.0,114640.0,0.06145
Badajoz,2010,19032.0,692137.0,3008051.0,116121.0,0.027497
Badajoz,2010,19032.0,343363.0,3008051.0,116121.0,0.055428
Badajoz,2010,19032.0,348774.0,3008051.0,116121.0,0.054568
Badajoz,2011,15084.0,693921.0,3581608.0,133638.0,0.021737
Badajoz,2011,15084.0,344291.0,3581608.0,133638.0,0.043812
Badajoz,2011,15084.0,349630.0,3581608.0,133638.0,0.043143
Badajoz,2012,11892.0,694533.0,3308633.0,134317.0,0.017122
Badajoz,2012,11892.0,344690.0,3308633.0,134317.0,0.034501
Badajoz,2012,11892.0,349843.0,3308633.0,134317.0,0.033992
Badajoz,2013,9177.0,693729.0,3103697.0,131741.0,0.013229
Badajoz,2013,9177.0,344296.0,3103697.0,131741.0,0.026654
Badajoz,2013,9177.0,349433.0,3103697.0,131741.0,0.026263
Badajoz,2014,9999.0,690929.0,3273450.0,130828.0,0.014472
Badajoz,2014,9999.0,342654.0,3273450.0,130828.0,0.029181
Badajoz,2014,9999.0,348275.0,3273450.0,130828.0,0.02871
Badajoz,2015,10323.0,686730.0,3340956.0,189758.0,0.015032
Badajoz,2015,10323.0,340376.0,3340956.0,189758.0,0.030328
Badajoz,2015,10323.0,346354.0,3340956.0,189758.0,0.029805
Badajoz,2016,12390.0,684113.0,3402465.0,192850.0,0.018111
Badajoz,2016,12390.0,338954.0,3402465.0,192850.0,0.036554
Badajoz,2016,12390.0,345159.0,3402465.0,192850.0,0.035896
Badajoz,2017,12933.0,679884.0,3659122.0,187338.0,0.019022
Badajoz,2017,12933.0,336566.0,3659122.0,187338.0,0.038426
Badajoz,2017,12933.0,343318.0,3659122.0,187338.0,0.037671
Badajoz,2018,13905.0,676376.0,3981347.0,186026.0,0.020558
Badajoz,2018,13905.0,334636.0,3981347.0,186026.0,0.041553
Badajoz,2018,13905.0,341740.0,3981347.0,186026.0,0.040689
Badajoz,2019,14754.0,673559.0,4094354.0,186187.0,0.021905
Badajoz,2019,14754.0,333112.0,4094354.0,186187.0,0.044291
Badajoz,2019,14754.0,340447.0,4094354.0,186187.0,0.043337
Badajoz,2020,13902.0,672137.0,1715215.0,129977.0,0.020683
Badajoz,2020,13902.0,332204.0,1715215.0,129977.0,0.041848
